topic,rank,word,weight
87,4,bc,0.12499721395025287
87,5,live,0.09587022425360898
87,6,away,0.08282361427106257
87,7,lived,0.08076899133156888
87,8,stay,0.07245658367227067
87,9,30000,0.07124819634495459
87,10,canadian,0.06490116693924833
88,1,exactly,1.0973014159233063
88,2,right,0.2397516268435888
88,3,precisely,0.15726051989125558
88,4,fair,0.1419866684998716
88,5,truly,0.1344810600564031
88,6,mean,0.08017034935349518
88,7,true,0.07821519821363143
88,8,sure,0.06155417329671947
88,9,man,0.05243480164981508
88,10,hope,0.04628116666480058
89,1,genocide,0.39119852141354833
89,2,white genocide,0.22769134910135633
89,3,dare,0.06339183747554489
89,4,bullet,0.061045150998960705
89,5,acceptable,0.05901802309721426
89,6,actions,0.05723493613948312
89,7,project,0.04861231342525813
89,8,essentially,0.03479563077311736
89,9,merely,0.03479563077311736
89,10,spread word,0.03479563077311736
90,1,1000,0.1770768847497852
90,2,2000,0.16334749473436555
90,3,total,0.15276403443825093
90,4,member,0.09351148102931317
90,5,added,0.08664361071998515
90,6,ny,0.0673745573410676
90,7,card,0.06533899789374621
90,8,jim,0.06533899789374621
90,9,dollars,0.06188508958347753
90,10,takes,0.05658958667172319
91,1,pm,0.10158154014955734
91,2,send,0.060811090123844044
91,3,meet,0.05913478388810231
91,4,feel free,0.05263832264171141
91,5,san,0.04714776743095413
91,6,free pm,0.045895676014468166
91,7,bump,0.042337766015408236
91,8,like meet,0.042337766015408236
91,9,interested,0.039624770529375866
91,10,live,0.03896660727727333
92,1,final,0.08422131622673826
92,2,songs,0.08422131622673826
92,3,scene,0.07002243516334994
92,4,music,0.06908486330341791
92,5,song,0.05832871084296655
92,6,youtube,0.04896174260876166
92,7,bell,0.04511622659956749
92,8,band,0.04252692730328167
92,9,act,0.03501121758167497
92,10,national,0.03206331161016775
93,1,youtube youtube,0.49997882542168526
93,2,youtube,0.20603810238076176
93,3,im sorry,0.08801247783788509
93,4,youtube video,0.08017202974848324
93,5,failed,0.07720416155750913
93,6,heil,0.06855897179346039
93,7,skills,0.06690680819311255
93,8,google,0.0639916863487472
93,9,channel,0.06034477058792767
93,10,welfare,0.06034477058792767
94,1,usa,1.5387916499921557
94,2,know,0.3863401670411645
94,3,,1e-05
94,4,,1e-05
94,5,,1e-05
94,6,,1e-05
94,7,,1e-05
94,8,,1e-05
94,9,,1e-05
94,10,,1e-05
95,1,celebrated,0.13695346919766838
95,2,greek,0.10704637565162822
95,3,week,0.07514738501284633
95,4,word,0.07311795231985889
95,5,turning,0.059343429875630266
95,6,identity,0.05675784354410622
95,7,meaning,0.05675784354410622
95,8,main,0.05257619561290619
95,9,gods,0.050837592708159234
95,10,god,0.04372926713034916
96,1,muslims,0.13536408571979577
96,2,islam,0.1339201163743181
96,3,muslim,0.12882340217553995
96,4,arabs,0.0763935944294494
96,5,europa,0.06370593834844088
96,6,false,0.04871008960874787
96,7,religion,0.04871008960874787
96,8,christmas,0.041067691239432075
96,9,east,0.03995220384474785
96,10,england,0.037973480999170445
97,1,welfare,0.11090390270213735
97,2,money,0.07986789802774336
97,3,job,0.07775894085748983
97,4,jump,0.06148193185313045
97,5,drugs,0.060089153083260446
97,6,government,0.05169118185912761
97,7,pay,0.048230588425191095
97,8,poor,0.04377435756484089
97,9,politician,0.04043816549308234
97,10,going start,0.04043816549308234
98,1,streets,0.06148676244139154
98,2,russian,0.055327999652315246
98,3,look like,0.052914140635422095
98,4,example,0.04834707278260577
98,5,nationality,0.043159965093578265
98,6,delete,0.043159965093578265
98,7,week ago,0.041041325666784034
98,8,inhabitants,0.041041325666784034
98,9,banner,0.041041325666784034
98,10,location,0.039315129972813896
99,1,saw,0.1759983982163938
99,2,ve seen,0.133221318623015
99,3,laughing,0.09263744433669319
99,4,seen,0.08211677279850074
99,5,happen,0.06902518471633334
99,6,yeah saw,0.06234217180183527
99,7,falling,0.06234217180183527
99,8,times,0.060976253750088236
99,9,ve,0.05483561940600371
99,10,hilarious,0.05468628110323563
100,1,hello,0.9129529542706106
100,2,hi,0.427762763035961
100,3,hey,0.3617052658170244
100,4,brother,0.1637823848547536
100,5,ya,0.15684409539828145
100,6,guys,0.13896193887939165
100,7,,1e-05
100,8,,1e-05
100,9,,1e-05
100,10,,1e-05
101,1,drug,0.1538506095115345
101,2,mexicans,0.14626964895267344
101,3,agents,0.06907740770935027
101,4,reach,0.0647658487894151
101,5,hispanics,0.06134223792046456
101,6,sense,0.056093186788637894
101,7,wn,0.04410610148588596
101,8,suddenly,0.03937400324326438
101,9,soon possible,0.03937400324326438
101,10,home just,0.03937400324326438
102,1,tradition,0.15143605619157943
102,2,seeing,0.10826524373033909
102,3,blessed,0.08312289573578036
102,4,happy,0.07991891143686454
102,5,party,0.07921532648814092
102,6,ghost,0.07571802809578972
102,7,trick,0.07571802809578972
102,8,neighborhoods,0.07291504147098084
102,9,puts,0.07291504147098084
102,10,celebrated,0.07291504147098084
103,1,image,0.13040607203323354
103,2,center,0.10073773164206762
103,3,images,0.10010370100253303
103,4,planet,0.08840565228966872
103,5,star,0.08297227128269766
103,6,30,0.061095168598483934
103,7,field,0.059262840024855594
103,8,credit,0.05783469860760577
103,9,view,0.05652454230713483
103,10,known,0.05531484752179843
104,1,live,0.2611815839125348
104,2,im,0.12689714451352588
104,3,alabama,0.11535940187420377
104,4,drivers,0.11535940187420377
104,5,memphis,0.10641654701170178
104,6,nj,0.10641654701170178
104,7,wisconsin,0.10641654701170178
104,8,central,0.09700159780626286
104,9,island,0.088204756859084
104,10,chicago,0.08031792117408094
105,1,election,0.14231610503974573
105,2,party,0.10307536458697855
105,3,worse,0.06206032638892114
105,4,british,0.05554568467122216
105,5,dont understand,0.05407995626183301
105,6,votes,0.05407995626183301
105,7,accident,0.05142527553428361
105,8,doomed,0.05142527553428361
105,9,aswell,0.05142527553428361
105,10,theory,0.04743870167991525
106,1,sugar,0.09086163371494767
106,2,bag,0.07975686930737168
106,3,lead,0.07105136993227468
106,4,kids,0.06965572612582037
106,5,company,0.06296029653458259
106,6,baby,0.06296029653458259
106,7,middle,0.062031818000916915
106,8,pass,0.05122546475234933
106,9,parking lot,0.04987373744146822
106,10,chocolate,0.04987373744146822
107,1,race,0.1870585685684857
107,2,help,0.054995206285305694
107,3,strength,0.04580241193604224
107,4,variety,0.04580241193604224
107,5,faith,0.043554059891281006
107,6,gives,0.043554059891281006
107,7,message,0.04052888742181658
107,8,current,0.04017767591258128
107,9,sound like,0.038843494793574684
107,10,choice,0.038843494793574684
108,1,meeting,0.13870923649791628
108,2,meet,0.07451944311102324
108,3,forward,0.07129662391997942
108,4,people come,0.06648412223044951
108,5,look forward,0.05685378148725985
108,6,friday,0.053066276484326956
108,7,able,0.05127173485843763
108,8,coming,0.049599881794010175
108,9,events,0.04915660565434319
108,10,weekend,0.048321350950260085
109,1,tend,0.06718916176991035
109,2,half,0.055458736302586145
109,3,white race,0.054519069148808996
109,4,race,0.043646999332646666
109,5,dna,0.041759451153130796
109,6,white,0.0377085262223626
109,7,biological,0.032061688355229566
109,8,code,0.032061688355229566
109,9,stupidity,0.032061688355229566
109,10,want make,0.032061688355229566
110,1,college,0.5137744299052368
110,2,university,0.32873796415020795
110,3,mary,0.13896749080351642
110,4,arts,0.11066450173867587
110,5,st,0.10436167760976751
110,6,washington,0.08444844985486413
110,7,ill,0.06060008341506416
110,8,texas,0.057805547595795384
110,9,liberal,0.05594085649805091
110,10,lee,0.05021526905112399
111,1,posting,0.37147285752224557
111,2,thanks,0.3467000935801517
111,3,thanks posting,0.291446319552368
111,4,thank,0.26825130603132824
111,5,update,0.17176715809400564
111,6,post,0.13793785932579136
111,7,wasting,0.11812200972979314
111,8,putting,0.08588357904700282
111,9,share,0.08413978018295684
111,10,mind,0.06191214292037426
112,1,dude,0.12909548326009723
112,2,phone,0.08896292992064951
112,3,thousands,0.08661309308452778
112,4,cool,0.08444273918492548
112,5,guy,0.08099141530356004
112,6,listed,0.0735842027824941
112,7,overwhelming,0.0735842027824941
112,8,magazine,0.0735842027824941
112,9,phone number,0.0735842027824941
112,10,petty,0.0735842027824941
113,1,white woman,0.08847943573629814
113,2,imagine,0.05981598506612932
113,3,woman,0.05707742129560437
113,4,tourists,0.04878952575795804
113,5,lips,0.046394542058103685
113,6,corner,0.046394542058103685
113,7,scared,0.04444319040405049
113,8,screaming,0.04279795912427136
113,9,worried,0.04279795912427136
113,10,anyways,0.04137676619315565
114,1,sf,0.32618067342255175
114,2,welcome,0.15593382077488846
114,3,romance,0.05219344615967604
114,4,lessons,0.05219344615967604
114,5,joining,0.05219344615967604
114,6,occasionally,0.04963137057378534
114,7,apple,0.04963137057378534
114,8,couple days,0.04963137057378534
114,9,people come,0.04754387810665866
114,10,couple years,0.04754387810665866
115,1,account,0.1420768386133527
115,2,suspended,0.09722005529464112
115,3,site,0.07689008245679309
115,4,computer,0.07337686625780233
115,5,sign,0.0721768291535594
115,6,website,0.060660142538797625
115,7,click,0.060660142538797625
115,8,page,0.05933522547013254
115,9,online,0.0563551206339883
115,10,loss,0.055415263823853575
116,1,agreed,1.3222849385169515
116,2,agree,0.5561472292795994
116,3,disagree,0.4303972123339626
116,4,totally,0.17552357874320812
116,5,em,0.16502601136469208
116,6,phone,0.14280891381998997
116,7,exactly,0.1251308632193244
116,8,long,0.07664323029466522
116,9,little,0.0730752017709749
116,10,,1e-05
117,1,camp,0.2628809780645309
117,2,summer,0.15729677464230782
117,3,weekend,0.08613806038959405
117,4,year,0.08044251218071338
117,5,april,0.05925758720540065
117,6,wisconsin,0.05706394549902849
117,7,holding,0.055169021590874195
117,8,parties,0.055169021590874195
117,9,spot,0.05201534954828588
117,10,ahead,0.05201534954828588
118,1,update,0.3210074757822401
118,2,fully,0.13994419243755868
118,3,disaster,0.13405814810402114
118,4,global,0.1248086062219777
118,5,2011,0.11463959217922887
118,6,cover,0.10934255724986737
118,7,12,0.08444273918492548
118,8,march,0.07410614902180176
118,9,maker,0.0735842027824941
118,10,received,0.0735842027824941
119,1,sports,0.18303764222621724
119,2,team,0.06413877158505744
119,3,soccer,0.050309461316064466
119,4,watching,0.04742211317991841
119,5,television,0.04349829133441879
119,6,playing,0.04275918105670496
119,7,watch,0.03995478657981362
119,8,white person,0.03959043615887697
119,9,game,0.03904128579251525
119,10,play,0.03904128579251525
120,1,human,0.17845317717320705
120,2,species,0.1740573868685924
120,3,humans,0.08206888799958165
120,4,based,0.07555235584149911
120,5,europeans,0.0744381816011003
120,6,different,0.07332713202124687
120,7,biological,0.059848484929761865
120,8,accident,0.05691063825794052
120,9,ye,0.05691063825794052
120,10,constantly,0.05691063825794052
121,1,brainwashed,0.2166506170062692
121,2,brainwashing,0.12499721395025287
121,3,dont understand,0.07124819634495459
121,4,radical,0.07124819634495459
121,5,systems,0.06775075983088157
121,6,supremacist,0.06490116693924833
121,7,acts,0.062498606975126436
121,8,pagan,0.060423214123338405
121,9,checked,0.05859767271423272
121,10,honest,0.05859767271423272
122,1,rally,0.09263744433669319
122,2,claims,0.08397586799283627
122,3,millions,0.07435549048883627
122,4,hundreds,0.07244352062625631
122,5,monitor,0.06234217180183527
122,6,concert,0.06234217180183527
122,7,5000,0.059281914852021375
122,8,st louis,0.059281914852021375
122,9,spoke,0.059281914852021375
122,10,thursday,0.05678852107184229
123,1,hate crime,0.2565404358487486
123,2,hate,0.17557504499281093
123,3,crime,0.1553507663547455
123,4,toronto,0.14317862688847147
123,5,police,0.06576459378491352
123,6,door,0.04866904831996556
123,7,fashion,0.03880270790314126
123,8,disagree,0.03717066833793314
123,9,locked,0.03717066833793314
123,10,hatred,0.03717066833793314
124,1,lol,0.808773237746048
124,2,ha,0.29908825990264376
124,3,haha,0.2913756301222067
124,4,watch video,0.1538188908748609
124,5,win,0.1538188908748609
124,6,thinking,0.10600930112268415
124,7,end,0.08274647848620885
124,8,watch,0.0578512014020218
124,9,thing,0.05531306295634683
124,10,ll,0.05215622015268841
125,1,search,0.4795093303200654
125,2,code,0.3740530308110116
125,3,memory,0.3556914891121282
125,4,elizabeth,0.34073112643105374
125,5,memories,0.32811768661941376
125,6,player,0.3076377817497218
125,7,list,0.2120186022453683
125,8,shows,0.1848071374339633
125,9,ca nt,0.14680247731466878
125,10,ca,0.14138835313639386
126,1,wn,0.3186821135529507
126,2,decision,0.0632202305596076
126,3,circle,0.0632202305596076
126,4,bastards,0.0632202305596076
126,5,nearby,0.06011687139923295
126,6,responses,0.06011687139923295
126,7,topics,0.057588359396797816
126,8,mix,0.057588359396797816
126,9,does know,0.057588359396797816
126,10,precisely,0.057588359396797816
127,1,jobs,0.15371188362625834
127,2,section,0.12707253997351572
127,3,details,0.07739028223676103
127,4,portion,0.07739028223676103
127,5,job,0.07440726237225319
127,6,references,0.07359134257492309
127,7,worker,0.07359134257492309
127,8,agency,0.07359134257492309
127,9,factory,0.0704960951236663
127,10,blog,0.06788641792125803
128,1,16,1.0258610999947704
128,2,32,0.9516656224425799
128,3,11,0.4652386350068768
128,4,14,0.4240372044907366
128,5,old,0.08850932387071526
128,6,,1e-05
128,7,,1e-05
128,8,,1e-05
128,9,,1e-05
128,10,,1e-05
129,1,disgusting,0.9265838045531904
129,2,advertisement,0.17263986037431306
129,3,nasty,0.15726051989125558
129,4,core,0.1514389322858833
129,5,seen,0.11370014695177028
129,6,just like,0.10582828127084419
129,7,understand,0.09557333268415387
129,8,quite,0.09344141710956422
129,9,wrong,0.08778393791063564
129,10,fact,0.07698000000808171
130,1,beer,0.2538213030914896
130,2,drink,0.05841676998054054
130,3,life,0.05279617676282525
130,4,bed,0.046274601749815875
130,5,energy,0.044003070817995246
130,6,selling,0.044003070817995246
130,7,nt stop,0.04215230430074891
130,8,regional,0.04215230430074891
130,9,oldest,0.04215230430074891
130,10,discovered,0.04215230430074891
131,1,tribe,0.24559112837227867
131,2,native,0.1917266505445803
131,3,indians,0.11279056649891872
131,4,americans,0.09429553486190825
131,5,op,0.06884351402170225
131,6,inhabitants,0.06884351402170225
131,7,reached,0.06884351402170225
131,8,references,0.06884351402170225
131,9,manner,0.06594795995439749
131,10,seek,0.06350664902311234
132,1,breed,0.20154208318280706
132,2,science,0.10499765971821243
132,3,breeding,0.09099325914263308
132,4,species,0.0870286934342962
132,5,animal,0.08061683327312283
132,6,simply,0.07337427501445197
132,7,testing,0.059848484929761865
132,8,variety,0.059848484929761865
132,9,emails,0.05691063825794052
132,10,status,0.0545169802289686
133,1,school,0.0778314964270193
133,2,minutes,0.07619905342156397
133,3,15,0.07264649600144144
133,4,north america,0.05754662012477102
133,5,respectable,0.05754662012477102
133,6,grades,0.05754662012477102
133,7,class,0.05686373459506563
133,8,attending,0.054721767555712036
133,9,chose,0.05047964409529443
133,10,bear,0.04880336525346563
134,1,county,0.19220062195170748
134,2,cheap,0.06256343333559988
134,3,cities,0.06154024380461381
134,4,north,0.05490456300095215
134,5,lived,0.05356259425146147
134,6,listed,0.04724880389191726
134,7,far away,0.04724880389191726
134,8,area,0.044673144848684704
134,9,location,0.043039721233396264
134,10,speaks,0.04144644462561016
135,1,aryan,0.35120502888275823
135,2,brother,0.05583490392775691
135,3,biological,0.05100723147422886
135,4,tongue,0.05100723147422886
135,5,distribution,0.04850338487892658
135,6,blood,0.048187807640911164
135,7,term,0.04646333542241642
135,8,bite,0.04646333542241642
135,9,context,0.04646333542241642
135,10,picked,0.043257528292844544
136,1,jim,1.8458266904983307
136,2,dig,0.44886363697321396
136,3,healthy,0.35890591188317256
136,4,ps,0.34965075614664803
136,5,john,0.3023131247742106
136,6,hoping,0.2877055981920393
136,7,,1e-05
136,8,,1e-05
136,9,,1e-05
136,10,,1e-05
137,1,nationalist,0.19960708678079134
137,2,nationalists,0.07308548969964707
137,3,form,0.058269864381195975
137,4,know really,0.04400623891894254
137,5,activist,0.04400623891894254
137,6,revolution,0.04400623891894254
137,7,direct,0.04184605754260332
137,8,cause,0.04157379482745276
137,9,join,0.040199434497641615
137,10,papers,0.04008601487424162
138,1,kiss,0.12097952085949637
138,2,lips,0.09591680605270875
138,3,younger,0.0718496999315137
138,4,grade,0.0718496999315137
138,5,street,0.05459498527749819
138,6,ask,0.0534266607003857
138,7,merely,0.05043411651384427
138,8,tongue,0.05043411651384427
138,9,chest,0.05043411651384427
138,10,blue,0.04849012604034478
139,1,english,0.14626381358937296
139,2,language,0.14232079205389392
139,3,latin,0.12729839244816074
139,4,print,0.12056922625746483
139,5,languages,0.11766369716719793
139,6,google,0.11253710357883129
139,7,text,0.10079867519721226
139,8,details,0.07739028223676103
139,9,stands,0.07359134257492309
139,10,posted thread,0.0704960951236663
140,1,budapest,0.108058173907482
140,2,parade,0.08638600551515797
140,3,gay,0.06602447449481588
140,4,1920,0.05681818189534354
140,5,guns,0.05667547572188773
140,6,communist,0.05175662679965373
140,7,grandmother,0.05175662679965373
140,8,just stupid,0.05175662679965373
140,9,2013,0.049840661258645134
140,10,sticking,0.049840661258645134
141,1,test,0.30825599806289916
141,2,tests,0.1318447636070236
141,3,taken,0.128736248118234
141,4,took,0.08072276947017691
141,5,higher,0.0659223818035118
141,6,types,0.06409034140770938
141,7,degrees,0.06409034140770938
141,8,spot,0.06409034140770938
141,9,particular,0.06243763502618714
141,10,35,0.06243763502618714
142,1,william,0.4617497254933963
142,2,dr,0.44646667558813896
142,3,youtube,0.07207094116199485
142,4,future,0.053279274291243024
142,5,occasionally,0.052695035424019
142,6,way,0.05061208458131072
142,7,articles,0.05047868539719314
142,8,lesson,0.04430937183742871
142,9,window,0.04316676001810469
142,10,neighborhood,0.040291061775137124
143,1,celebrating,0.14098749962112295
143,2,object,0.055415263823853575
143,3,walmart,0.055415263823853575
143,4,slang,0.055415263823853575
143,5,roof,0.055415263823853575
143,6,pretending,0.052695035424019
143,7,asians,0.05235218607901459
143,8,culture,0.050621510108141296
143,9,jungle,0.05047868539719314
143,10,like nt,0.05047868539719314
144,1,wow,2.71336936257981
144,2,,1e-05
144,3,,1e-05
144,4,,1e-05
144,5,,1e-05
144,6,,1e-05
144,7,,1e-05
144,8,,1e-05
144,9,,1e-05
144,10,,1e-05
145,1,clean,0.20278770133318985
145,2,dozen,0.15510214626585184
145,3,standing,0.14834436380845945
145,4,dirty,0.14724102089991936
145,5,mess,0.1425224643604159
145,6,giving,0.1250697869564522
145,7,walk,0.11706834296091942
145,8,hell,0.10960765630818921
145,9,work,0.09645455828772322
145,10,public,0.08390121320446958
146,1,symbol,0.3717804240642279
146,2,holy,0.09156772649844105
146,3,aryan,0.08984314692349629
146,4,meaning,0.07589711636711878
146,5,sun,0.07157170465079794
146,6,used,0.06029266937077206
146,7,circle,0.05219344615967604
146,8,represented,0.05219344615967604
146,9,danger,0.05219344615967604
146,10,twisted,0.04754387810665866
147,1,flag,0.2687227775770761
147,2,cross,0.22377102081603054
147,3,st,0.14784570994717064
147,4,george,0.08459249977267377
147,5,symbol,0.07105136993227468
147,6,yellow,0.06839073999965137
147,7,celtic,0.0660391796320221
147,8,england,0.05653829393209822
147,9,scandinavian,0.047425531881617106
147,10,aswell,0.047425531881617106
148,1,friends,0.2897920200826439
148,2,good friends,0.22182604165819525
148,3,iq,0.09849317074553465
148,4,friendly,0.057588359396797816
148,5,doctor,0.057588359396797816
148,6,ai nt,0.057588359396797816
148,7,ve got,0.057588359396797816
148,8,goyim,0.05545651041454881
148,9,ai,0.05545651041454881
148,10,foreigners,0.0519951180422065
149,1,skin color,0.16198563786256678
149,2,skin,0.12389717684620309
149,3,color,0.12207917417793966
149,4,agree,0.11241273783311051
149,5,obsessed,0.09081484828394763
149,6,ai nt,0.08699518121643925
149,7,ai,0.08377472849857373
149,8,white white,0.08377472849857373
149,9,90,0.08377472849857373
149,10,realized,0.08099281893128339
150,1,gone,0.18690372274505834
150,2,surprised,0.15551653956326447
150,3,ago nt,0.12131449647924702
150,4,opening,0.11535940187420377
150,5,week ago,0.11535940187420377
150,6,filled,0.11050739235601743
150,7,couple years,0.11050739235601743
150,8,seconds,0.10641654701170178
150,9,liked,0.09977441570261247
150,10,week,0.09342647866461977
151,1,liberal,0.18288356932055105
151,2,private,0.11836858846093506
151,3,colleges,0.10944353511142407
151,4,schools,0.10618624508282602
151,5,public schools,0.08965404003760205
151,6,private schools,0.05754662012477102
151,7,wing,0.054721767555712036
151,8,choose,0.05242017329708519
151,9,teachers,0.0513200000053878
151,10,parents,0.0513200000053878
152,1,teacher,0.18332689844398328
152,2,2010,0.1054758108856189
152,3,knife,0.09749277765282115
152,4,boy,0.09086843726571818
152,5,student,0.08220159948343979
152,6,march,0.06457821557614153
152,7,coach,0.06412337671045913
152,8,school,0.061947517564362294
152,9,situations,0.060975683847793415
152,10,selling,0.060975683847793415
153,1,forget,0.16780242640893916
153,2,country,0.16666002395083393
153,3,hope day,0.10201446294845772
153,4,home just,0.10201446294845772
153,5,like just,0.09700676975785316
153,6,nation,0.09097636364591474
153,7,turning,0.07755107313292592
153,8,spirit,0.0757942726391126
153,9,belong,0.07417218190422972
153,10,trouble,0.07126123218020795
154,1,just nt,0.15202206788984696
154,2,missing,0.14189460886026553
154,3,alright,0.09757905151591607
154,4,does nt,0.09218537113913439
154,5,did nt,0.08913787649477053
154,6,nt,0.08520661040205636
154,7,sound like,0.0827535323863113
154,8,edit,0.08025333436949264
154,9,nt just,0.07802302432242882
154,10,did,0.07342508653241044
155,1,dark,0.11525729569278598
155,2,white like,0.10670744673363848
155,3,know white,0.10221933792931613
155,4,white white,0.09843530598582415
155,5,girl,0.0833162643418076
155,6,hair,0.0833162643418076
155,7,like white,0.07993279117380901
155,8,nt think,0.07993279117380901
155,9,eyes,0.07702225204735745
155,10,question,0.0730790395179789
156,1,europe,0.2127047928297263
156,2,europeans,0.12688326409278458
156,3,comprehend,0.10201446294845772
156,4,success,0.08948664180529467
156,5,daily,0.08390121320446958
156,6,record,0.08156952542799377
156,7,larger,0.08156952542799377
156,8,growing,0.07755107313292592
156,9,scale,0.07755107313292592
156,10,road,0.07266617379437182
